"AMACode,Description,AMAFee,MedicareItem,ScheduleFee,",
"AA007,""PROFESSIONAL ATTENDANCE, by a GENERAL PRACTITIONER on NOT MORE THAN ONE PATIENT ON ONE OCCASION - EACH ATTENDANCE in unsociable hours if: ",
" | (e) the cytology is for the follow-up management of a patient treated for endometrial adenocarcinoma"",152,73076,46,,",
"PG005,""The Study of the whole of every chromosome by cytogenetic or other techniques, performed on 1 or more of any tissue or fluid except blood (including a service mentioned in item PG011, if performed) - 1 or more tests"",1060,73287,394.55,,",
"PG006,""The study of the whole of every chromosome by cytogenetic or other  techniques, performed on blood (including a service mentioned in item PG011, if performed) - 1 or more tests"",965,73289,358.95,,",
"PG007,""The study of the whole of each chromosome by cytogenetic or other techniques, performed on blood or bone marrow, in the diagnosis and monitoring of haematological malignancy (including a service in items PG005 or PG006, if performed) - 1 or more tests"",1060,73290,394.55,,",
"PG008,""Analysis of one or more chromosome regions for specific constitutional genetic abnormalities of blood or fresh tissue in:",
" | a) diagnostic studies of a person with developmental delay, intellectual disability, autism, or at least two congenital abnormalities, in whom cytogenetic studies (item PG005 or PG006) are either normal or have not been performed; or",
 | b) studies of a relative for an abnormality previously identified in such an affected person.,
" | - 1 or more tests"",620,73291,230.95,,",
"PG009,""Analysis of chromosomes by genome-wide micro-array including targeted assessment of specific regions for constitutional genetic abnormalities in diagnostic studies of a person with developmental delay, intellectual disability, autism, or at least two congenital abnormalities (including a service in items PG005, PG006 or PG008, if performed) - 1 or more tests"",1585,73292,589.9,,",
"PG011,""Analysis of one or more regions on all chromosomes for specific constitutional genetic abnormalities of fresh tissue in diagnostic studies of the products of conception, including exclusion of maternal cell contamination - 1 or more tests"",620,73293,230.95,,",
"PG012,""Analysis of the PMP22 gene for constitutional genetic abnormalities causing peripheral neuropathy, either as:",
 | a) diagnostic studies of an affected person; or ,
 | b) studies of a relative for an abnormality previously identified in an affected person.,
" | - 1 or more tests"",620,73294,230.95,,",
"PG013,""Detection of germline BRCA1 or BRCA2 pathogenic or likely pathogenic gene variants, in a patient with advanced (FIGO III-IV) high grade serous or high-grade epithelial ovarian, fallopian tube or primary peritoneal cancer for whom testing of tumour tissue is not feasible, requested by a SPECIALIST or CONSULTANT PHYSICIAN.",
 | Maximum of one test per patient’s lifetime,
 | ,
" | Note: If claiming against the MBS please refer to the MBS item and any associated notes such as eligibility requirements for the Pharmaceutical Benefits Scheme (PBS)."",3305,,,,",
"PG015,""Detection of mutation of the FMR1 gene where: (a) the patient exhibits intellectual disability, ataxia, neurodegeneration, or premature ovarian failure consistent with an FMR1 mutation; or (b) the patient has a relative with a FMR1 mutation - 1 or more tests"",295,73300,101.3,,",
"PG016,""A test of tumour tissue from a patient with advanced (FIGO III-IV), high-grade serous or high-grade epithelial ovarian, fallopian tube or primary peritoneal cancer, requested by a SPECIALIST OR CONSULTANT PHYSICIAN.",
 | Applicable once per primary tumour diagnosis,
 | ,
" | Note: If claiming against the MBS please refer to the MBS item and any associated notes such as eligibility requirements for the Pharmaceutical Benefits Scheme (PBS)."",3305,73301,1200,,",
"PG017,""Characterisation of germline gene variants including copy number variants, in BRCA1 or BRCA2 genes, in a patient who has had a pathogenic or likely pathogenic variant identified in either gene by tumour testing and who has not previously received a service to which items PG013, PG022 or PG023 applies, requested by a SPECIALIST OR CONSULTANT PHYSICIAN.",
" | Applicable once per primary tumour diagnosis."",1105,73302,400,,",
"PG020,Detection of a mutation of the FMR1 gene by Southern Blot anaylsis where the results in PG015 are inconclusive,595,73305,202.65,,",
"PG022,""Characterisation of germline gene variants:",
 | (a) including copy number variation in:,
 | (i) BRCA1 genes; and,
 | (ii) BRCA2 genes; and,
" | (iii) one or more of the genes STK11, PTEN, CDH1, PALB2, or TP53;",
 | (b) in a patient:,
" | (i) with breast, ovarian, fallopian tube or primary peritoneal cancer;",
" | (ii) for whom clinical and family history criteria (as assessed, by the specialist or consultant physician who requests the service, using a quantitative algorithm) place the patient at greater than 10% risk of having a pathogenic or likely pathogenic gene variation identified in one or more of the genes specified in subparagraphs (a)(i), (ii) and (iii); requested by a specialist or consultant physician",
" | "",3305,73296,1200,,",
"PG023,""Characterisation of germline gene variants, including copy number variation:",
 | (a) in one or more of the following genes: ,
 | (i) BRCA1; ,
 | (ii) BRCA2; ,
 | (iii) STK11; ,
 | (iv) PTEN; ,
 | (v) CDH1; ,
 | (vi) PALB2; ,
 | (vii) TP53; and ,
 | (b) in a patient who: ,
 | (i) is a biological relative of a patient who has had a pathogenic or likely pathogenic gene variant identified in one or more of the genes mentioned in paragraph (a); and,
" | (ii) has not previously received a service to which item PG013, PG022 or PG017 applies; ",
" | requested by a specialist or consultant physician"",1105,73297,400,,",
"PG025,""Characterisation of the genotype of a patient for Factor v Leiden gene mutation, or detection of the other relevant mutations in the investigation of proven venous thrombosis or pulmonary embolism - 1 or more tests"",102,73308,36.45,,",
"PG026,""A test described in item PG025, if rendered by a receiving APP - 1 or more tests"",102,73309,36.45,,",
"PG030,Characterisation of the genotype of a person who is a first degree relative of a person who has proven to have 1 or more abnormal genotypes under item PG025 - 1 or more tests,102,73311,36.45,,",
"PG031,""A test described in item PG030, if rendered by a receiving APP - 1 or more tests"",102,73312,36.45,,",
"PG035,Characterisation of gene rearrangement or the identification of mutations within a known gene rearrangement in the diagnosis and monitoring of patients with laboratory evidence of: (a) acute myeloid leukaemia; or (b) acute promyelocytic leukaemia; or  (c) acute lymphoid leukaemia; or  (d) chronic myeloid leukaemia; each test to a maximum of 4 tests in a 12 month period,650,73314,230.95,,",
"PG036,""A test described in item PG035, if rendered by a receiving APP - 1 or more tests"",650,73315,230.95,,",
"PG040,""Detection of the C282Y genetic mutation of the HFE gene and, if performed, detection of other mutations for haemochromatosis where: (a) the patient has an elevated transferrin saturation or elevated serum ferritin on testing of repeated specimens; or (b) the patient has a first degree relative with haemochromatosis; or (c) the patient has a first degree relative with homozygosity for the C282Y genetic mutation, or with compound heterozygosity for recognised genetic mutations for haemochromatosis"",102,73317,36.45,,",
"PG041,""A test described in item PG040, if rendered by a receiving APP - 1 or more tests"",102,73318,36.45,,",
"PG045,""Detection of HLA-B27 by nucleic acid amplification, includes a service described in PD220 unless the service in item PG045 is rendered as a pathologist determinable service"",114,73320,40.55,,",
"PG046,""A test described in item PG045, if rendered by a receiving APP - 1 or more tests"",114,73321,40.55,,",
"PG048,Determination of HLAB5701 status by molecular techniques prior to the initiation of Abacavir therapy including item PD330 if performed,114,73323,40.55,,",
"PG049,A test described in item PG048 if rendered by a receiving APP - 1 or more tests,114,73324,40.95,,",
"PG050,""Characterisation of mutations in: (a) the JAK2 gene; or (b) the MPL gene; or (c) both genes; in the diagnostic work-up, by, or on behalf of, the specialist or consultant physician, of a patient with clinical and laboratory evidence of: (a) polycythaemia vera; or (b) essential thrombocythaemia - 1 or more tests"",205,73325,90,,",
"PG051,Characterisation of the gene rearrangement FIP1L1-PDGFRA in the diagnostic work-up and management of a patient with laboratory evidence of: (a) mast cell disease; (b) idiopathic hypereosinophilic syndrome; or (c) chronic eosinophilic leukaemia; 1 or more tests,645,73326,230.95,,",
"PG052,Detection of genetic polymorphisms in the thiopurine s-methyltransferase gene for the prevention of dose-related toxicity during treatment with thiopurine drugs; including (if performed) any service described in item PB030 - 1 or more tests,144,73327,51.95,,",
"PG053,""A test of tumour tissue from a patient diagnosed with non-small cell lung cancer, shown to have non-squamous histology or histology not otherwise specified to identify epidermal growth factor receptor (EGFR) gene mutation status",
 | ,
" | Note: If claiming against the MBS please refer to the MBS item and any associated notes such as eligibility requirements for the Pharmaceutical Benefits Scheme (PBS). "",1120,,,,",
"PG055,""A test of tumour tissue from a patient with metastatic colorectal cancer (stage IV) to identify rat sarcoma oncogene (RAS) gene mutation status, if:",
" | (a) the test is conducted for all clinically relevant mutations on Kirsten ras (KRAS) exons 2, 3 and 4, and neuroblastoma ras (NRAS) exons 2, 3 and 4; or (b) a RAS mutation is found",
 | ,
" | Note: If claiming against the MBS please refer to the MBS item and any associated notes such as eligibility requirements for the Pharmaceutical Benefits Scheme (PBS). "",1025,,,,",
"PG057,""An in situ hybridization (ISH) test of tumour tissue from a patient with breast cancer to identify human epidermal growth factor receptor 2 (HER2) gene amplification",
 | ,
" | Note: If claiming against the MBS please refer to the MBS item and any associated notes such as eligibility requirements for the Pharmaceutical Benefits Scheme (PBS)."",890,,,,",
"PG060,""Detection of germline mutations of the von Hippel-Lindau (VHL) gene: a) in a patient who has a clinical diagnosis of VHL syndrome and: i) a family history of VHL syndrome and one of the following: A) haemangioblastoma (retinal or central nervous system); B) phaeochromocytoma; C) renal cell carcinoma; or ii) 2 or more haemangioblastomas; or iii) one haemangioblastoma and a tumour or a cyst of: A) the adrenal gland; or B) the kidney; or C) the pancreas; or D) the epididymis; or E) a broad ligament (other than epididymal and single renal cysts, which are common in the general population); or b) in a patient presenting with one or more of the following clinical features suggestive of VHL syndrome: i) haemangioblastomas of the brain, spinal cord, or retina; ii) phaeochromocytoma; iii) functional extra-adrenal paraganglioma"",1655,73333,600,,",
"PG061,Detection of germline mutations of the von Hippel-Lindau (VHL) gene in biological relatives of a patient with a known mutation in the VHL gene,935,73334,340,,",
"PG062,""Detection of somatic mutations of the von Hippel-Lindau (VHL) gene in a patient with: a) 2 or more tumours comprising: i) 2 or more haemangioblastomas, or ii) one haemangioblastoma and a tumour of: A) the adrenal gland; or B) the kidney; or C) the pancreas; or D) the epididymis; and b) no germline mutations of the VHL gene identified by genetic testing"",1295,73335,470,,",
"PG063,A test of TUMOUR TISSUE from a patient with stage III or stage IV metastatic cutaneous melanoma to determine BRAF V600 mutation status,650,,,,",
"PG065,Detection of germline mutations in the RET gene in patients with a suspected clinical diagnosis of multiple endocrine neoplasia type 2 (MEN2) - 1 test,1100,73339,400,,",
"PG066,Detection of a known mutation in the RET gene in an asymptomatic relative of a patient with a documented pathogenic germline RET mutation - 1 test,550,73340,200,,",
"PG067,""Fluorescence in situ hybridisation (FISH) test of tumour tissue from a patient with locally advanced or metastatic non-small cell lung cancer, which is of non-squamous histology or histology not otherwise specified, with documented evidence of anaplastic lymphoma kinase (ALK) immunoreactivity by immunohistochemical (IHC) examination giving a staining intensity score > 0, and with documented absence of activating mutations of the epidermal growth factor receptor (EGFR) gene to identify ALK gene rearrangement status",
 | ,
" | NOTE: If claiming against the MBS please refer to the MBS item and any associated notes such as eligibility requirements for the Pharmaceutical Benefits Scheme (PBS)."",890,,,,",
"PG068,""An in situ hybridisation (ISH) test of tumour tissue from a patient with metastatic adenocarcinoma of the stomach or gastro-oesophageal junction, with documented evidence of human epidermal growth factor receptor 2 (HER2) overexpression by immunohistochemical (IHC) examination giving a staining intensity score of 2+ or 3+ on the same tumour tissue sample, to identify HER2 gene amplification",
 | ,
" | Note: If claiming against the MBS please refer to the MBS item and any associated notes such as eligibility requirements for the Pharmaceutical Benefits Scheme (PBS)."",890,,,,",
"PG070,""Detection of 17p chromosomal deletions by fluorescence in situ hybridisation or genome wide micro-array, in a patient with relapsed or refractory chronic lymphocytic leukaemia or small lymphocytic lymphoma, on a peripheral blood or bone marrow sample, requested by a specialist or consultant physician. For any particular patient, applicable not more than once in 12 months",
 | ,
" | NOTE: If claiming against the MBS please refer to the MBS item and any associated notes such as eligibility requirements for the Pharmaceutical Benefits Scheme (PBS)."",1585,,,,",
"PG072,""Fluorescence in situ hybridization (FISH) test of tumour tissue from a patient with locally advanced or metastatic non-small-cell lung cancer, which is of non-squamous histology or histology not otherwise specified, with documented evidence of ROS proto-oncogene 1 (ROS1) immunoreactivity by immunohistochemical (IHC) examination giving a staining intensity score of 2+ or 3+; and with documented absence of both activating mutations of the epidermal growth factor receptor (EGFR) gene and anaplastic lymphoma kinase (ALK) immunoreactivity by IHC to identify ROS1 gene arrangement status",
 | ,
" | NOTE: If claiming against the MBS please refer to the MBS item and any associated notes such as eligibility requirements for the Pharmaceutical Benefits Scheme (PBS)."",890,,,,",
"PG080,""Testing of a patient for pathogenic cystic fibrosis transmembrane conductance regulator variants for the purpose of investigating, making or excluding a diagnosis of cystic fibrosis or a cystic fibrosis transmembrane conductance regulator related disorder when requested by a specialist or consultant physician who manages the treatment of the patient, not being a service associated with a service to which item 73347, 73348, or 73349 applies. The patient must have clinical or laboratory findings suggesting there is a high probability suggestive of cystic fibrosis or a cystic fibrosis transmembrane conductance regulator related disorder."",1385,73345,500,,",
"PG082,""Testing of a pregnant patient whose carrier status for pathogenic cystic fibrosis transmembrane conductance regulator variants, as well as their reproductive partner carrier status is unknown, for the purpose of determining whether pathogenic cystic fibrosis transmembrane conductance regulator variants are present in the fetus, in order to make or exclude a diagnosis of cystic fibrosis or a cystic fibrosis transmembrane conductance regulator related disorder in the fetus when requested by a specialist or consultant physician who manages the treatment of the patient, not being a service associated with a service to which item 73350 applies. The fetus must have ultrasonic findings of echogenic gut, with unknown familial cystic fibrosis transmembrane conductance regulator variants."",1385,73346,500,,",
"PG084,""Testing of a prospective parent for pathogenic cystic fibrosis transmembrane conductance regulator variants for the purpose of determining the risk of their fetus having pathogenic cystic fibrosis transmembrane conductance regulator variants. This is indicated when the fetus has ultrasonic evidence of echogenic gut when requested by a specialist or consultant physician who manages the treatment of the patient, not being a service associated with a service to which item 73345, 73348, or 73349 applies."",1385,73347,500,,",
"PG086,""Testing of a patient with a laboratory-established family history of pathogenic cystic fibrosis transmembrane conductance regulator variants, for the purpose of determining whether the patient is an asymptomatic genetic carrier of the pathogenic cystic fibrosis transmembrane conductance regulator variants that have been laboratory established in the family history, not being a service associated with a service to which item PG080, PG084, PG088 applies. The patient must have a positive family history, confirmed by laboratory findings of pathogenic cystic fibrosis transmembrane conductance regulator variants, with a personal risk of being a heterozygous genetic carrier of at least 6%. (This includes family relatedness of: parents, children, full-siblings, half-siblings, grand-parents, grandchildren, aunts, uncles, first cousins, and first cousins once-removed, but excludes relatedness of second cousins or more distant relationships)."",690,73348,250,,",
"PG088,""Testing of a patient for pathogenic cystic fibrosis transmembrane conductance regulator variants for the purpose of determining the reproductive risk of the patient with their reproductive partner because their reproductive partner is already known to have pathogenic cystic fibrosis transmembrane conductance regulator variants requested by a specialist or consultant physician who manages the treatment of the patient, not being a service associated with a service to which item 73345, 73347, or 73348 applies."",1385,73349,500,,",
"PG090,""Testing of a pregnant patient, where one or both prospective parents are known to be a genetic carrier of pathogenic cystic fibrosis transmembrane conductance regulator variants for the purpose of determining whether pathogenic cystic fibrosis transmembrane conductance regulator variants are present in the fetus in order to make or exclude a diagnosis of cystic fibrosis or a cystic fibrosis transmembrane conductance regulator related disorder in the fetus, when requested by a specialist or consultant physician who manages the treatment of the patient, not being a service associated with a service to which item 73346 applies. The fetus must be at 25% or more risk of cystic fibrosis or a cystic fibrosis transmembrane conductance regulator related disorder because of known familial cystic fibrosis transmembrane conductance regulator variants."",690,73350,250,,",
"PG093,""A test of tumour tissue that is derived from a new sample from a patient with locally advanced (Stage IIIb) or metastatic (Stage IV) non-small cell lung cancer (NSCLC), who has progressed on or after treatment with an epidermal growth factor receptor tyrosine kinase inhibitor (EGFR TKI) to identify if the requirements relating to EGFR T790M gene status",
 | ,
 | Note: If claiming against the MBS please refer to the MBS item and any associated notes such as eligibility requirements for the Pharmaceutical Benefits Scheme (PBS).,
" | "",1120,,,,",
"PG100,""Characterisation of germline gene variants in the following genes: (a) COL4A3; and (b) COL4A4; and (c) COL4A5; in a patient for whom clinical and relevant family history criteria have been assessed by a specialist or consultant physician, who requests the service to be strongly suggestive of Alport syndrome"",3305,73298,1200,,",
"PG101,""Characterisation of germline gene variants: (a) in the following genes: (i) COL4A3; and (ii) COL4A4; and (iii) COL4A5; (b) in a patient who: (i) is a first degree biological relative of a patient who has had a pathogenic mutation identified in one or more of the genes mentioned in subparagraphs (a)(i), (ii) and (iii); and (ii) has not previously received a service which item PG100 applies; requested by a specialist or consultant physician"",1105,73299,400,,",
"PG112,""CHARACTERISATION OF GERMLINE VARIANTS CAUSING FAMILIAL HYPERCHOLESTEROLAEMIA (which must include the LDLR, PCSK9 and APOB genes), requested by a specialist or consultant physician, for a patient:",
 | (a) for whom no familial mutation has been identified; and ,
 | (b) who has any of the following:,
 | (i) a Dutch Lipid Clinic Network score of at least 6;,
 | (ii) an LDLcholesterol level of at least 6.5 mmol/L in the absence of secondary causes;,
 | (iii) an LDLcholesterol level of between 5.0 and 6.5 mmol/L with signs of premature or accelerated atherogenesis. Applicable only once per lifetime,
" | "",3305,73352,1200,,",
"PG113,DETECTION OF A FAMILIAL MUTATION for a patient who has a first or second degree relative with a documented pathogenic germline gene variant for familial hypercholesterolaemia. Applicable only once per lifetime,1105,73353,400,,",
"PG114,""CHARACTERISATION OF GERMLINE GENE VARIANTS, including copy number variation, in the MLH1, MSH2, SH6, PMS2 and EPCAM genes, requested by a specialist or consultant physician, for:",
 | (a) a patient with suspected Lynch syndrome following immunohistochemical examination of neoplastic tissue that has demonstrated loss of expression of one or more mismatch repair proteins; or,
 | (b) a patient:,
 | (i) who has endometrial cancer; and,
" | (ii) who is assessed by the specialist or consultant physician as being at a risk of more than 10% of having Lynch syndrome, on the basis of clinical and family history criteria",
" | "",3305,73354,1200,,",
"PG115,""CHARACTERISATION OF GERMLINE GENE VARIANTS, including copy number variation, in the APC and MUTYH genes, requested by a specialist or consultant physician, for a patient: (a) who has adenomatous polyposis; and (b) who is assessed by the specialist or consultant physician as being at a risk of more than 10% of having either of the following, on the basis of clinical and family history criteria: (i) familial adenomatous polyposis; (ii) MUTYH-associated polyposis"",3305,73355,1200,,",
"PG116,""CHARACTERISATION OF GERMLINE GENE VARIANTS, including copy number variation, in the SMAD4, BMPR1A, STK11 and GREM1 genes, requested by a specialist or consultant physician, for a patient: (a) who has non-adenomatous polyposis; and (b) who is assessed by the specialist or consultant physician as being at a risk of more than 10% of having any of the following, on the basis of clinical and family history criteria: (i) juvenile polyposis syndrome; (ii) Peutz-Jeghers syndrome; (iii) hereditary mixed polyposis syndrome"",3305,73356,1200,,",
"PG117,""CHARACTERISATION OF GERMLINE GENE VARIANTS, including copy number variation, in the genes mentioned in item PG114, PG115 or PG116, requested by a specialist or consultant physician, for a patient:",
 | (a) who has a biological relative with a pathogenic mutation identified in one or more of those genes; and,
" | (b) who has not previously received a service to which any of items PG114, PG115 and PG116 apply",
" | "",1105,73357,400,,",
"PG118,""Characterisation, via WHOLE EXOME OR GENOME SEQUENCING and analysis, of germline variants known to cause monogenic disorders, if:",
 | (a) the characterisation is:,
 | (i) requested by a consultant physician practising as a clinical geneticist; or,
" | (ii) requested by a consultant physician practising as a specialist paediatrician, following consultation with a clinical geneticist; and",
" | (b) the patient is aged 10 years or younger and is strongly suspected of having a monogenic condition, based on the presence of:",
 | (i) dysmorphic facial appearance and one or more major structural congenital anomalies; or,
" | (ii) intellectual disability or global developmental delay of at least moderate severity, as determined by a specialist paediatrician; and",
 | (c) the characterisation is performed following the performance for the patient of a service to which item PG009 applies for which the results were non informative; and,
 | (d) the characterisation is not performed in conjunction with a service to which item PG119 applies. Applicable only once per lifetime,
" | "",4820,73358,2100,,",
"PG119,""Characterisation, via WHOLE EXOME OR GENOME SEQUENCING and analysis, of germline variants known to cause monogenic disorders, if:",
 | (a) the characterisation is:,
 | (i) requested by a consultant physician practising as a clinical geneticist; or,
" | (ii) requested by a consultant physician practising as a specialist paediatrician, following consultation with a clinical geneticist; and",
" | (b) the request for the characterisation states that singleton testing is inappropriate; and (c) the patient is aged 10 years or younger and is strongly suspected of having a monogenic condition, based on the presence of:",
 | (i) dysmorphic facial appearance and one or more major structural congenital anomalies; or,
" | (ii) intellectual disability or global developmental delay of at least moderate severity, as determined by a specialist paediatrician; and",
 | (d) the characterisation is performed following the performance for the patient of a service to which item PG009 applies for which the results were non informative; and,
 | (c) the characterisation is performed using a sample from the patient and a sample from each of the patient’s biological parents; and,
 | (f) the characterisation is not performed in conjunction with a service to which item PG118 applies. Applicable only once per lifetime,
" | "",5890,73359,2900,,",
"PG120,""RE ANALYSIS OF WHOLE EXOME OR GENOME data obtained in performing a service to which item PG118 or PG119 applies, for characterisation of previously unreported germline gene variants related to the clinical phenotype, if:",
 | (a) the re analysis is:,
 | (i) requested by a consultant physician practising as a clinical geneticist; or,
" | (ii) requested by a consultant physician practising as a specialist paediatrician, following consultation with a clinical geneticist; and",
 | (b) the patient is aged 15 years or younger and is strongly suspected of having a monogenic condition; and,
 | (c) the re analysis is performed at least 18 months after:,
 | (i) a service to which item PG118 or PG119 applies; or,
 | (ii) a service to which this item applies. Applicable only once per variant per lifetime,
" | "",1385,73360,500,,",
"PG121,""Testing of a person (the person tested) for the detection of a single gene variant for diagnostic purposes, if: ",
 | (a) the person tested has a biological sibling (the sibling) with a known monogenic condition; and ,
" | (b) a service described in item PG118, PG119 or PG120 has identified the causative variant for the sibling’s condition; and ",
 | (c) the results of the testing performed for the sibling are made available for the purpose of providing the detection for the person tested; and ,
 | (d) the detection is: ,
 | (i) requested by a consultant physician practising as a clinical geneticist; or ,
" | (ii) requested by a consultant physician practising as a specialist paediatrician, following consultation with a clinical geneticist; and ",
 | (e) the detection is not performed in conjunction with a service to which item PG122 or PG123 applies.,
" | Applicable only once per variant per lifetime"",1105,73361,400,,",
"PG122,""Testing of a person (the person tested) for the detection of a single gene variant for the purpose of reproductive decision making, if: ",
 | (a) the person tested has a first?degree relative (the relative) with a known monogenic condition; and ,
" | (b) a service described in item PG118, PG119 or PG120 has identified the causative variant for the relative’s condition; and ",
 | (c) the results of the testing performed for the relative are made available for the purpose of providing the detection for the person tested; and ,
 | (d) the detection is requested by a consultant physician or specialist; and ,
" | (e) the detection is not performed in conjunction with item PG119, PG121 or PG123.",
" | Applicable only once per variant per lifetime"",1105,73362,400,,",
"PG123,""Testing of a person (the person tested) for the detection of a single gene variant for segregation analysis in relation to another person (the patient), if: ",
 | (a) the patient has a known phenotype of a suspected monogenic condition; and ,
 | (b) a service described in item PG118 or PG120 has identified a potentially causative variant for the patient; and ,
 | (c) the person tested is a biological parent or other biological relative of the patient; and ,
 | (d) a sample from the person tested has not previously been tested in relation to the patient for a service to which item PG119 applies; and ,
 | (e) the results of the testing of the person tested for this service are made available for the purpose of providing the detection for the patient; and ,
 | (f) the detection is: ,
 | (i) requested by a consultant physician practising as a clinical geneticist; or ,
" | (ii) requested by a consultant physician practising as a specialist paediatrician, following consultation with a clinical geneticist; and ",
 | (g) the detection is not performed in conjunction with item PG121 or PG122.,
" | Applicable only once per variant per lifetime"",1105,73363,400,,",
"PG124,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for:,
 | (i) the characterisation of MYC gene rearrangement; and,
 | (ii) if the results of the characterisation mentioned in subparagraph (i) are positive—the characterisation of either or both of BCL2 gene rearrangement and BCL6 gene rearrangement; and,
 | (b) is for a patient:,
 | (i) for whom MYC immunohistochemistry is non negative; and,
" | (ii) with clinical or laboratory evidence, including morphological features, of diffuse large B cell lymphoma or high grade B cell lymphoma; and",
 | (c) is not performed in conjunction with item PG125. Applicable only once per lifetime,
" | "",1105,73364,400,,",
"PG125,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the characterisation of MYC gene rearrangement; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of Burkitt lymphoma; and",
 | (c) is not performed in conjunction with item PG124. Applicable only once per lifetime,
" | "",955,73365,340,,",
"PG126,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the characterisation of either or both of the following:,
 | (i) CCND1 gene rearrangement;,
 | (ii) CCND2 gene rearrangement; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of mantle cell lymphoma. Applicable only once per lifetime",
" | "",1105,73366,400,,",
"PG127,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the presence of isochromosome 7q; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of hepatosplenic T cell lymphoma. Applicable only once per lifetime",
" | Analysis of tumour tissue, requested by a specialist or consultant physician, that:",
 | (a) is for the characterisation of either or both of the following:,
 | (i) DUSP22 gene rearrangement;,
 | (ii) TP63 gene rearrangement; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of ALK negative anaplastic large cell lymphoma",
" | "",955,73367,340,,",
"PG128,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the characterisation of either or both of the following:,
 | (i) DUSP22 gene rearrangement;,
 | (ii) TP63 gene rearrangement; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of ALK negative anaplastic large cell lymphoma",
" | "",1105,73368,400,,",
"PG129,""ANALYSIS OF BLOOD OR BONE MARROW, requested by a specialist or consultant physician, that:",
 | (a) is for the characterisation of either or both of the following:,
 | (i) TCL1A gene rearrangement;,
 | (ii) MTCP1 gene rearrangement; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of T cell prolymphocytic leukaemia. Applicable only once per lifetime",
" | "",1105,73369,400,,",
"PG130,""ANALYSIS OF BLOOD OR BONE MARROW, requested by a specialist or consultant physician, that:",
 | (a) is for the characterisation of the following:,
" | (i) chromosome translocations t(4;14), t(14;16), t(14;20);",
 | (ii) 1q gain;,
 | (iii) 17p deletion; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of plasma cell myeloma. Applicable only once per lifetime",
" | "",975,73370,500,,",
"PG131,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the detection of chromosome 1p/19q co deletion; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of glial neoplasm with probable oligodendroglial component. Applicable only once per lifetime",
" | "",955,73371,340,,",
"PG132,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the identification of IDH1/2 pathological variant status; and,
 | (b) is for a patient with:,
 | (i) negative IDH1 (R132H) immunohistochemistry; and,
" | (ii) clinical or laboratory evidence, including morphological features, of glial neoplasm. Applicable only once per lifetime",
" | "",955,73372,340,,",
"PG133,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
 | (a) is for the characterisation of MGMT promoter methylation status; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of glioblastoma. Applicable only once per lifetime",
" | "",1105,73373,400,,",
"PG134,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
" | (a) is for the characterisation of copy number changes, gene rearrangements, or other molecular changes in one of the following genes:",
 | (i) MDM2 CNV;,
 | (ii) FUS;,
 | (iii) DDIT3;,
 | (iv) EWSR1;,
 | (v) ETV6;,
 | (vi) NTRK1;,
 | (vii) NTRK3;,
 | (viii) COL1A1;,
 | (ix) PDGFB;,
 | (x) STAT6;,
 | (xi) PAX3;,
 | (xii) PAX7;,
 | (xiii) SS18;,
 | (xiv) BCOR;,
 | (xv) CIC;,
 | (xvi) HEY1;,
 | (xvii) ALK;,
 | (xviii) USP6;,
 | (xix) NR4A3;,
 | (xx) NCOA2;,
 | (xxi) FOXO1; and,
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of sarcoma. Applicable only once per lifetime",
" | "",955,73374,340,,",
"PG135,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
" | (a) is for the characterisation of copy number changes, gene rearrangements, or other molecular changes, in 2 or 3 of the genes mentioned in item PG134; and",
" | (b) is for a patient with clinical or laboratory evidence, including morphological features, of sarcoma. Applicable only once per lifetime",
" | "",1105,73375,400,,",
"PG136,""ANALYSIS OF TUMOUR TISSUE, requested by a specialist or consultant physician, that:",
" | (a) is for the characterisation of copy number changes, gene rearrangements, or other molecular changes, in 4 or more of the genes mentioned in item PG134; and",
